Item Number,Description,MSC#,Item Group,Item Sub Group,Supplier,Supplier Part Number,Brand,Unit Cost
2049,"0.1654 4.20mm, 140Â° Point, Spiral Flute, Solid Carbide Taper Length Drill Bit EgiAs Finish, 55mm Flute Length, 115mm OAL, Series 6530",48877054,Holemaking,TaperLengthDrillBits,,8710420,OSG,128.07
2153,"0.2874 7.30mm, 140Â° Point, Spiral Flute, Solid Carbide Taper Length Drill Bit EgiAs Finish, 80mm Flute Length, 140mm OAL",48900948,Holemaking,TaperLengthDrillBits,,8704730,OSG,160.82
2238,"0.0591 1.50mm 135Â° Parabolic Flute High Speed Steel Taper Length Drill Bit Bright Finish, 1-49/64"" Flute Length, 2-3/4"" OAL, Split Point, Straight Shank, Series QC91PM",78552833,Holemaking,TaperLengthDrillBits,,50015,Precision Twist Drill,6.93
2251,"0.3110 7.90mm 140Â° Spiral Flute Solid Carbide Taper Length Drill Bit EgiAs Finish, 87mm Flute Length, 140mm OAL, Straight Shank, Through Coolant",48900898,Holemaking,TaperLengthDrillBits,,8704790,OSG,154.38
2327,"0.1520 Spiral Flute High Speed Steel Taper Length Drill Bit Bright Finish, 3"" Flute Length, 5-3/8"" OAL",78558509,Holemaking,TaperLengthDrillBits,MSC,52024,Precision Twist Drill,11.44
2387,"0.1563 5/32"" 140Â° Spiral Flute Solid Carbide Taper Length Drill Bit EgiAs Finish, 50mm Flute Length, 100mm OAL, Straight Shank, Through Coolant, Series 6530",48900393,Holemaking,TaperLengthDrillBits,MSC,653015612,OSG EXO-DRILLS,120.45
1203,313.4545.00TF45 CARB MILLING INSERT,43498278 - cant return,IndexableCuttingTools,BoringInserts,Central,313.4545.00TF45,Horn USA,29.15
1258,Steel Boring Insert - CCMT2151 UE6020,AHB,IndexableCuttingTools,BoringInserts,Central,CCMT060204 UE6020,AHB,9.968
1345,Hertel - Boring Inserts | Material: Carbide | Insert Style: WPMT,74159831,IndexableCuttingTools,BoringInserts,MSC,,,18.23
1423,SS Boring Insert - CCMT060204-LM,AHB,IndexableCuttingTools,BoringInserts,Central,Mits 659147,Mitsubishi,10.35
1523,WPMT 32.51 GP HP520B Grade Carbide Boring Insert,74161506,IndexableCuttingTools,BoringInserts,MSC,H05095047,Hertel,17.65
3016,Plug for Indexable Toolholder Tools,43801810,IndexableCuttingTools,Caps&PlugsForIndexables,,5727305 - C4-CP-01,Sandvik Coromant,40.86
1199,0.0660 SERIES 453XL SOLID CARBIDE REAMER COAT,56116809,IndexableCuttingTools,ChuckingReamers,MSC,,,66.76
1097,GFR4-8D IC328 ISCAR CARBIDE PRT/GRV INS,52712767,IndexableCuttingTools,Cut-OffInserts,MSC,6002503,ISCAR METALS INC,14.72
1261,Iscar - 6003143 - Cut-Off Inserts | Material: Carbide | Insert Style: GFN,7079643,IndexableCuttingTools,Cut-OffInserts,MSC,6003143,Iscar,14.17
1312,Hand Lathe-3/32 18DEG RH HG120CO HERTEL CARB CUTOFF INSERT,42665737,IndexableCuttingTools,Cut-OffInserts,MSC,HC094R18HG120CO,HERTEL,13.07
1344,Iscar - 6094249 - Cut-Off Inserts | Material: Carbide | Insert Style: GFN,81120743,IndexableCuttingTools,Cut-OffInserts,MSC,,,14.17
1582,TAG N3J IC908 Cutoff Inserts,79777926,IndexableCuttingTools,Cut-OffInserts,MSC,6003368,ISCAR METALS INC ,13.96
1737,TAG N3J IC808 Cutoff Inserts (6003578),66588831,IndexableCuttingTools,Cut-OffInserts,MSC,6003578,ISCAR METALS INC,11.42
2294,"0.0787  2.00mm N123x2E CM 1125 Grade, 0.0787"" Cutting Width, Carbide Cutoff Insert 0Â° Neutral Lead Angle, 0.0079"" Cnr Rad, TiAlN Coated",51532273,IndexableCuttingTools,Cut-OffInserts,,5735655,Sandvik Coromant,23.18
1011,GFR4 4D IC-354 ISCAR CUT OFF INSERTS,60802477 - cant return,IndexableCuttingTools,Cutt-OffInserts,Central,,,13.81
1056,"Undercut Tool Insert, 0.062"" TipW, 0.004"" TipR",,IndexableCuttingTools,GroovingInserts,Central,MLG10W062L,,0
1085,PH HORN 306.0250.40 TI25,62745674,IndexableCuttingTools,GroovingInserts,MSC-Spot Buy,,PH HORN,14.85
1100,NR2031L KC5010 TOP NOTCH GROOVING INSERT,2612133,IndexableCuttingTools,GroovingInserts,MSC,2599758,KENNAMETAL (INDEXABLE),22.02
1229,LCMF1605040500MG CP500    SECO CARB MULTI-USE INS,8603433,IndexableCuttingTools,GroovingInserts,MSC,86117,SECO,28.34
1246,312.0200.04 P20 CARBIDE INSERT,47194691,IndexableCuttingTools,GroovingInserts,MSC,312.0200.04 P20,HORN USA,22.14
1328,A3G0500M05P02DF KCU25    CARB A3 GROOVING INSERT,42237222,IndexableCuttingTools,GroovingInserts,MSC,4114411,KENNAMETAL,15.18
1445,R11P.0200.1.02 HORN GROOVING INSERT TH35 QIA,51289882,IndexableCuttingTools,GroovingInserts,MSC,R11P.0200.1.02 HORN GROOVING INSERT TH35 QIA,Ph Horn,23.97
1486,Undercut Tool,81399081,IndexableCuttingTools,GroovingInserts,MSC,313.0250.40,Ph Horn,35.78
1542,"0.1575 GRIP4020 Y IC908 Grade, 0.1575 Inch Width of Cut, Carbide Double End Grooving Insert",81826737,IndexableCuttingTools,GroovingInserts,MSC,6200147,Iscar,26.93
1543,R11P0100100TH35 - R11P.0100.1.00 TH35 CARB GROOVING INSERT,81068926,IndexableCuttingTools,GroovingInserts,MSC,R11P0100100TH35,PH Horn,34.16
1700,0.0620 Insert for M313 PH Horn M313,48753107,IndexableCuttingTools,GroovingInserts,MSC,U313006200TN35,HORN USA,48.82
1708,"Kennametal - G0300 DF KCU25 Grade, 0.118 Inch Cutting Width, Carbide Single Grooving Insert",58484940,IndexableCuttingTools,GroovingInserts,MSC,4114381,KENNAMETAL (INDEXABLE),13.97
1718,"0.0840 R0205 GMN KCU10 Grade, 0.0807 Inch Cutting Width, Carbide Double Grooving Insert",64409055,IndexableCuttingTools,GroovingInserts,MSC,4034814,KENNAMETAL (INDEXABLE),20.39
1738,RA105.1030.2.2 TI25 Trepan Insert,70457817,IndexableCuttingTools,GroovingInserts,Central,RA105.1030.2.2,PH Horn,0
1803,"0.1181 3.00mm N123x2G2 TF 1105 Grade, 0.1181"" Cutting Width, Carbide Grooving Insert",54748538,IndexableCuttingTools,GroovingInserts,MSC,5735818,SANDVIK COROMANT,29.83
1840,"0.1181 3.00mm NG123-003 Grade 1125, Corocut, Carbide Grooving Insert, 0.012 corner rad, 0.728"" DOC",52484920,IndexableCuttingTools,GroovingInserts,MSC,5735820,SANDVIK COROMANT,30.74
1849,"0.1575 4.00mm N123H Grade 1105 4mm Carbide Groove Insert 24.4mm DOC, Neutral, 0.2mm Corner Rad, TiAlN2 Fini",64673692,IndexableCuttingTools,GroovingInserts,MSC,5735967,SANDVIK COROMANT,37.05
1850,"0.1575 4.00mm N123H Grade 1125 4mm Carbide Groove Insert 24.4mm DOC, Neutral, 0.2mm Corner Rad, TiAlN Fin",58132648,IndexableCuttingTools,GroovingInserts,MSC,5735968,SANDVIK COROMANT,37.05
1909,"0.1181 G2N123x2 TF Grade H13A, 3mm Cutting Width Carbide Grooving Insert Uncoated",62377403,IndexableCuttingTools,GroovingInserts,,5735815,,0
2057,"0.0728 1.85mm EN123 GF Grade 1125, 1.85mm Cutting Width Carbide Grooving Insert 19.3mm Max Depth of Cut, Neutral, 0.1mm Corner Radius, TiAlN Finish",52079282,IndexableCuttingTools,GroovingInserts,,5735668,Sandvik Coromant,32.34
2058,"0.0591 1.50mm DN123 GF Grade 1125, 1.5mm Cutting Width Carbide Grooving Insert 13.3mm Max Depth of Cut, Neutral, 0.1mm Corner Radius, TiAlN Finish",47182159,IndexableCuttingTools,GroovingInserts,,5736492,Sandvik Coromant,32.24
2356,"0.062 Full Radius Groove Insert, 0.854 Dia, U313",93464196,IndexableCuttingTools,GroovingInserts,MSC,U313003162TN35,PH Horn,49.36
1512,"SOMT 09T306-DT IC908 (Inserts for Iscar Drill, Stainless)",Iwen - SOMT 09T306-DT IC908,IndexableCuttingTools,Indexable Drill Inserts,Central,SOMT 09T306-DT IC908,Iscar,9.77
1754,XCMT083508ER-DM XP9020 CARB DRILILNG INSERT,55604680,IndexableCuttingTools,Indexable Drill Inserts,MSC,7823068,OSG,11.66
1758,Indexable Drill Inserts | Insert Style: XCMT | Insert Size: 052404,38227716,IndexableCuttingTools,Indexable Drill Inserts,MSC,7823065,OSG (INDEXABLE),10.19
1812,"CARB Drilling Insert (For 1.469"""" KM Drill) DFT06T308HP KCU40",81505182,IndexableCuttingTools,Indexable Drill Inserts,,5066016,,24.88
1997,0.1299 3.30mm - C.D.200330.XL,96603626,IndexableCuttingTools,Indexable Insert Drills,,,Mikron ,365.74
2080,1.0827 27.5MM 3XD OSG HODLER QIA,38377347,IndexableCuttingTools,Indexable Insert Drills,,7803300,OSG,466.56
2081,"1.2500 Indexable drill, 5.768 OAL, 3.091 FL, 1.250 Shank Dia.",46981676,IndexableCuttingTools,Indexable Insert Drills,,52502006,OSG,477.33
2082,0.8439 P2D0844FS100A07 OSG DRILL QIA,38498622,IndexableCuttingTools,Indexable Insert Drills,,52502037,OSG,390.94
2118,"0.5511 14.00mm IN DRILL, 1.5748 IN SHANK, 4.2126 IN AOL, 1.6535 IN D MAXIMUM DRILL, 3",99937385,IndexableCuttingTools,Indexable Insert Drills,,,Sandvik,361.88
2120,"0.6882 Indexable Drill Body 2.0600  Max Drill Depth, 3xD, 2 Inserts, 3/4"" Shank Diam, Flange Shank",1278225,IndexableCuttingTools,Indexable Insert Drills,,2036643,Kennametal,386.32
1914,"0.0620 1.57mm Full Radius Groove Tool 0.3750"""" Shank",GE45FR06216,IndexableCuttingTools,IndexableBoringBars,,GE45FR06216,,0
2119,"0.4803 12.20mm Min Bore Diam, 6"" OAL, 3/8"" Shank Diam, A-SCLC Indexable Boring Bar CCMT 21.51 Insert, Screw Clamping Holding Method",1072164,IndexableCuttingTools,IndexableBoringBars,,,Sandvik,96.25
2266,0.2500 Minimum Bore Ã— 2.5000 OAL Retaining Ring Grooving Tool - AlTiN,GE45RR0306X-PTS,IndexableCuttingTools,IndexableBoringBars,,RR-030-6X,Micro 100,41.45
BB001,"1.2000 30.48mm Min Bore Diam, 10.5000 266.70mm OAL, 1.000 25.40mm Shank Diam, E-LSE Indexable Boring Bar LT Insert, Screw Holding Method",3137031,IndexableCuttingTools,IndexableBoringBars,,,Kennametal,1032.09
BB002,"1.2000 30.48mm Min Bore Diam, 7.25""OAL (CUSTOM), 1"" Shank Diam, E-SCLP Indexable Boring Bar CP.. Insert, Screw Holding Method ",86461167,IndexableCuttingTools,IndexableBoringBars,,1152736,Kennametal,1088.16
BB003,"1.2000 30.48mm Min Bore Diam, 12.0000 304.8mm OAL, 1"" Shank Diam, E-SCLP Indexable Boring Bar CP.. Insert, Screw Holding Method",86461167,IndexableCuttingTools,IndexableBoringBars,,1152736,Kennametal,1088.16
1410,Iscar - 2300524 - Indexable Cut-Off Blades | Single or Double End: Double | Cutting Direction: Right Hand,60821188,IndexableCuttingTools,IndexableCut-OffBlades,MSC,,Iscar,116.34
1088,SGTFR-19-4 Iscar Tool Holder,60825304,IndexableCuttingTools,IndexableCut-OffToolholders,MSC,,,135.03
1099,DFR040304GD KCU40 CARB DRILLING INSERT,58498635,IndexableCuttingTools,IndexableDrillInserts,MSC,5065661,KENNAMETAL (INDEXABLE),13.76
1249,DFR030204GD KCU40 CARB DRILL-FIX INSERT(Indexable 01278225),62956990,IndexableCuttingTools,IndexableDrillInserts,MSC,5065558,KENNAMETAL (INDEXABLE),12.6
1358,Kennametal - 1157962 - Indexable Drill Inserts | Material: Carbide | Insert Style: DFT. (17-4 PH H900 SS)(Indexable 01246073),1105238,IndexableCuttingTools,IndexableDrillInserts,MSC,,,13.64
1461,ZCMT12T306 PR730 MAGIC DRILL DRZ KYOCERA QIA,88240205,IndexableCuttingTools,IndexableDrillInserts,MSC,ZCMT12T306,Kyocera,17.93
1524,"SPGX 0903 C1, T400D Grade Carbide Indexable Drill Insert",1015338,IndexableCuttingTools,IndexableDrillInserts,MSC,77373,Seco,15.15
1525,"SCGX 09T308 P2, DP2000 Grade Carbide Indexable Drill Insert",93395937,IndexableCuttingTools,IndexableDrillInserts,MSC,34799,Seco,16.08
1545,"ZCMT 080304, PR660 Grade Carbide Indexable Drill Insert",88240502,IndexableCuttingTools,IndexableDrillInserts,MSC,8903243,Kyocera,15.75
1698,"DFT05T308 GD KCU40 Grade Carbide Indexable Insert Drill, Trigon",58498593,IndexableCuttingTools,IndexableDrillInserts,MSC,5066015,KENNAMETAL (INDEXABLE),15.44
1729,"DFT05T308 MD KC7140 TiN/TiCN Coat, Trigon, 0.315"" Inscribed, 0.1476"" Thick, 0.0315"" Rad, 8Â° Relief",1260371,IndexableCuttingTools,IndexableDrillInserts,MSC,1713513,KENNAMETAL (INDEXABLE),14.38
1730,"DFR030204 LD KC7140 Grade Carbide  TiN Coated,0.2362"" Inscribed Circle, 6"" Thick, 0.4mm Corner Rad",36653756,IndexableCuttingTools,IndexableDrillInserts,MSC,5533632,KENNAMETAL (INDEXABLE),12.23
1731,"DFR040304 LD KC7140 Grade Carbide TiN Coated,, 0.315"" Inscribed, 0.2906"" Thick, 0.4mm Corner Rad",36653764,IndexableCuttingTools,IndexableDrillInserts,MSC,5533633,KENNAMETAL (INDEXABLE),13.64
1732,"DFT05T308 MD KCU40 Grade TiN/TiAlN, Trigon, 0.315"" Inscribed, 0.1476"" Thick, 1/32"" Rad, 8Â° Relief",37305513,IndexableCuttingTools,IndexableDrillInserts,MSC,5066014,KENNAMETAL (INDEXABLE),15.44
1745,"DFT030204 GD KCU40 TiN/TiAlN Coat, Trigon, 0.2362"" Inscr Circ, 0.0965"" Thick, 1/64"" Rad, 8Â° Rel Ang",58498619,IndexableCuttingTools,IndexableDrillInserts,MSC,5065665,Kennametal,14.73
1755,XCMT094008ER-DM XP9020 CARB DRILL INSERT,55705131,IndexableCuttingTools,IndexableDrillInserts,MSC,7823069,OSG,14.09
1759,XCMT073106 DM XP9020 Grade Carbide Indexable Insert Drill,55705149,IndexableCuttingTools,IndexableDrillInserts,MSC,7823067,OSG (INDEXABLE),10.47
1768,XCMT073106ER-DN CK110 CARB DRILL INSERT,55705081,IndexableCuttingTools,IndexableDrillInserts,MSC,7823267,OSG (INDEXABLE),10.47
1773,"Insert, 14 mm Capto C4 Drill, P, Ti/SS",54955331,IndexableCuttingTools,IndexableDrillInserts,MSC,5962708,SANDVIK COROMANT,12.36
1774,"Insert, 14 mm Capto C4 Drill, C, Ti/SS",52071347,IndexableCuttingTools,IndexableDrillInserts,MSC,5962707,SANDVIK COROMANT,12.71
1775,"Insert, 21 mm Capto C4 Drill, P, Ti/SS",52061041,IndexableCuttingTools,IndexableDrillInserts,MSC,5765715,SANDVIK COROMANT,17.48
1776,"Insert, 21 mm Capto C4 Drill, C, Ti/SS",52061033,IndexableCuttingTools,IndexableDrillInserts,MSC,5765720,SANDVIK COROMANT,17.48
1779,DFR030204 GD KCU25 Grade Carbide Indexable Insert Drill,58498478,IndexableCuttingTools,IndexableDrillInserts,MSC,5067312,KENNAMETAL (INDEXABLE),14.2
1999,"0.6803 17.28mm Grade XP9020 Carbide Indexable Drill Insert TiAlN Finish, Square, 0.6803"" 17.28mm Inscribed Circle",38227674,IndexableCuttingTools,IndexableDrillInserts,,,OSG,18.26
2220,"0.1890 4.80mm 880010204 MS Grade 2044 Carbide Indexable Drill Insert TiAlN/AlCr2O3 Finish, Parallelogram, 4.8mm Inscribed Circle",49334733,IndexableCuttingTools,IndexableDrillInserts,,6227410,Sandvik Coromant,15.58
2221,"0.1890 4.80mm 880010203 LM Grade 1144 Carbide Indexable Drill Insert TiAlN/AlCr2O3 Finish, Parallelogram, 4.8mm Inscribed Circle",36562916,IndexableCuttingTools,IndexableDrillInserts,,6227409,Sandvik Coromant,15.58
2373,"DS200104 M7 Grade 1344 Carbide Indexable Drill Insert TiAlN Finish, Irregular Shape, 6.02mm Inscribed Circle, 2.3mm Thick, 0.35mm Corner Radius",98645831,IndexableCuttingTools,IndexableDrillInserts,MSC,7549899,Sandvik,17.03
2374,"DS200104 M7W Grade 4334 Carbide Indexable Drill Insert TiCN/Al2O3/TiN Finish, Irregular Shape, 2.73mm Thick, 0.4mm Corner Radius",98645765,IndexableCuttingTools,IndexableDrillInserts,MSC,7549890,Sandvik,17.03
2416,"88005C LM Grade 1144 Carbide Indexable Drill Insert TiAlN/AlCr2O3 Finish, Square, 8.4mm Inscribed Circle",31835994,IndexableCuttingTools,IndexableDrillInserts,MSC,5765756,Sandvik,20.05
2417,"88005P MS Grade 2044 Carbide Indexable Drill Insert TiAlN/AlCr2O3 Finish, Square, 8.9mm Inscribed Circle",43457613,IndexableCuttingTools,IndexableDrillInserts,MSC,5765747,Sandvik,20.05
1257,M306.0012.03B PH GROOVING HOLDER,82721309,IndexableCuttingTools,IndexableGroovingToolholders,MSC,M306.0012.03B,PH HORN,244.8
1259,CFMR 100 05DJET    SECO STL MDT TURN TLHOLDR,57199200,IndexableCuttingTools,IndexableGroovingToolholders,MSC,62496,,246.24
1541,"0.1570 Internal, RH, HFI, 0.197 In DOC, 0.157 In Groove Width, 1 In Shank, Indexable Groove Toolholder",52721768,IndexableCuttingTools,IndexableGroovingToolholders,MSC,2500342,Iscar,271.16
2021,"0.6875 OSG Drill,1.3750 Max Drill Depth, 2xD, 0.6875 Diam, Indexable Insert Drill 2 Inserts, 3/4"" Shank Diam, Straight Shank",38223863,IndexableCuttingTools,IndexableInsertDrills,,52502010,,356.83
2121,"0.8441 - 2.5300 Max Drill Depth, 3xD, 0.8441"" Diam, Indexable Insert Drill Takes 2 Inserts, 1"" Shank Diam, Straight Shank",36918993,IndexableCuttingTools,IndexableInsertDrills,,2036648,Kennametal,396.87
2122,"1.1250 - 	3.3800 Max Drill Depth, 3xD, 1-1/8"" Diam, Indexable Insert Drill 1-1/4"" Shank Diam, Straight Shank",74679820,IndexableCuttingTools,IndexableInsertDrills,,,Iscar,465.14
2123,"0.9382 23.83mm - 3.7500 95.3mm Max Drill Depth, 4xD, 0.9382"" Diam, Indexable Insert Drill Takes 2 Inserts, 1"" Shank Diam, Straight Shank",64919111,IndexableCuttingTools,IndexableInsertDrills,,3022353,Kennametal,435
3004,"0.5512-1.7717 14.00mm-45.00mm  Max Drill Depth, 3xD, 14mm Diam, Indexable Insert Drill Takes 2 Inserts, C4 Modular Connection Shank",54955430,IndexableCuttingTools,IndexableInsertDrills,,5962205- 881-D1400C4-03,Sandvik Coromant,521.1
3005,"0.4724 1.5354 12.00mm-39.00mm Max Drill Depth, 3xD, 12mm Diam, Indexable Insert Drill Takes 2 Inserts, C4 Modular Connection Shank",57872137,IndexableCuttingTools,IndexableInsertDrills,,5765275-880-D1200C4-03,Sandvik Coromant,521.1
3020,1.0000 A880-D1000C4-03 DRILL INSERT (CSP) QIA,99937484,IndexableCuttingTools,IndexableInsertDrills,,6327999,Sandvik,401.88
1168,Kennametal - 1281802 - Indexable Threading Toolholders Thread Type: External Hand of Holder: Right Hand,8447930,IndexableCuttingTools,IndexableThreadingToolholders,MSC,1281802,Kennametal,90.67
1715,0.5000 Micro100 Single Point Threading Tool 1/2-28,IT-3601000 (Prod Tool),IndexableCuttingTools,IndexableThreadingToolholders,Central,IT-3601000,Micro100,0
1095,MWLNR124B,64922388,IndexableCuttingTools,IndexableTurningToolholders,MSC,,Kennametal,72.8
1167,"VNxx 33x 3/4"""" SHANK",64922644,IndexableCuttingTools,IndexableTurningToolholders,MSC,1096286,Kennametal,106.4
1169,"DNxx 43x 1"""" SHANK",64922594,IndexableCuttingTools,IndexableTurningToolholders,MSC,1096245,Kennametal,109.97
1309,Holder - mdjnr124b,64922578,IndexableCuttingTools,IndexableTurningToolholders,Central,,MSC,0
1581,TGFH 32K-3 (Cutoff Holder),Iwen - 2302374,IndexableCuttingTools,IndexableTurningToolholders,Central,2302374,,0
1665,LCGR-3 Clamp (DDJNR/L Holder),LCGR-3 (Iwen),IndexableCuttingTools,IndexableTurningToolholders,Central,LCGR-3,Iwen,0
1418,"Ingersoll Drill Tip - .886""""",Tool Craft,IndexableCuttingTools,"Ingersoll Drill Tip - .886""""",Central,TPF2250R01,Tool Craft,105
1166,Kennametal - 1690875 - Laydown Threading Inserts | Material: Carbide | Insert Style: 16ER,680025,IndexableCuttingTools,LaydownThreadingInserts,MSC,1679779,Kennametal,26.31
1247,LT11NR32UN KC5025 KMT LT THREADING INSERT,5472063,IndexableCuttingTools,LaydownThreadingInserts,MSC,1743899,KENNAMETAL (INDEXABLE),24.66
1252,LT16ELAG60 KC5025 THREADING INSERT,3573904,IndexableCuttingTools,LaydownThreadingInserts,MSC,1743702,KENNAMETAL,23.77
1327,08IRA60 HG220TR    HERTEL CARB PART PROF INS,53439667,IndexableCuttingTools,LaydownThreadingInserts,MSC,H05766266,HERTEL,15.12
1368,28 Threads/In - Kennametal - 1712609 - Laydown Threading Inserts | Material: Carbide | Insert Style: 16ER,971895,IndexableCuttingTools,LaydownThreadingInserts,MSC,,,26.31
1530,"16NR Internal Thread, Right Hand, 1 mm Pitch, ISO Laydown Threading Insert",971655,IndexableCuttingTools,LaydownThreadingInserts,MSC,1698210,Kennametal,26.08
1590,"11NR Internal Thread, Right Hand, 48-16 TPI, Partial Profile 60 Degree Laydown Threading Insert",679910,IndexableCuttingTools,LaydownThreadingInserts,MSC,1679773,Kennametal,23.23
1761,"11NR Int RH 48-16 TPI Partial Prof 60Â° Laydown Thread Ins KC5010, TiAlN, 1/4"" Inscribed Circle",2222248,IndexableCuttingTools,LaydownThreadingInserts,MSC,1724414,KENNAMETAL (INDEXABLE),18.32
1912,"0.3750 9.53mm Inscribed Circle, 266 External Right Hand 16 UN Laydown Threading Insert Grade 1125, TiCrAlN/TiAlN Coated Carbide, ",52068178,IndexableCuttingTools,LaydownThreadingInserts,,5781928,,0
1913,"0.3700 9.53mm Inscribed Circle, 266 External Right Hand 8 UN Laydown Threading Insert Grade 1125, TiCrAlN/TiAlN Coated Carbide, ",72820244,IndexableCuttingTools,LaydownThreadingInserts,,5781925,,0
1919," 0.3750 9.53mm Inscribed Circle Sandvik Coromant 266 External Right Hand 24 UN Laydown Threading Insert Grade 1135, TiCrAlN/TiN Coated Carbide,",66315433,IndexableCuttingTools,LaydownThreadingInserts,,,,0
1996,"0.3750 9.53mm 266-External Right Hand 11 UN Laydown Threading Insert Grade 1125, TiCrAlN/TiAlN Coated Carbide, 9.525mm Inscribed Circle",89607907,IndexableCuttingTools,LaydownThreadingInserts,,,Sandvik Coromant,26.38
2048,"0.3750 9.53mm 266 External Right Hand 18 UN Laydown Threading Insert - Grade 1125, TiCrAlN/TiAlN Coated Carbide, 9.525mm Inscribed Circle",36307270,IndexableCuttingTools,LaydownThreadingInserts,,5757942,Sandvik Coromant,26.38
2213,"0.3750 266 External Left Hand 12 UN Laydown Threading Insert Grade 1125, TiCrAlN/TiAlN Coated Carbide, 9.525mm Inscribed Circle stars image Write the first review",52077682,IndexableCuttingTools,LaydownThreadingInserts,,5757687,Sandvik Coromant,26.38
2285,"0.3750 266 External Right Hand 28 UN Laydown Threading Insert Grade 1125, TiCrAlN/TiAlN Coated Carbide, 9.525mm Inscribed Circle",43889229,IndexableCuttingTools,LaydownThreadingInserts,,5781923,Sandvik Coromant,26.74
2331,"266 External Right Hand 14 UN Laydown Threading Insert Grade 1125, TiCrAlN/TiAlN Coated Carbide, 9.525mm Inscribed Circle",52068095,IndexableCuttingTools,LaydownThreadingInserts,MSC,5781927,SANDVIK COROMANT ,27.3
2334,"266 Internal Right Hand 12 UN Laydown Threading Insert Grade 1125, TiCrAlN/TiAlN Coated Carbide, 9.525mm Inscribed Circle",54467683,IndexableCuttingTools,LaydownThreadingInserts,MSC,5757954,Sandvik,27.29
2352,"266RG..UN..A External Right Hand 20 UN Laydown Threading Insert Grade 1125, TiAlN/Cr2O3 Coated Carbide",50914464,IndexableCuttingTools,LaydownThreadingInserts,MSC,5757944,Sandvik,26.7
2358,"266 Internal Right Hand 20 UN Laydown Threading Insert Grade 1125, TiCrAlN/TiAlN Coated Carbide, 9.525mm Inscribed Circle",92246875,IndexableCuttingTools,LaydownThreadingInserts,MSC,5757959,Sandvik,27.29
2372,"266 Internal Right Hand 16 UN Laydown Threading Insert Grade 1125, TiCrAlN/TiAlN Coated Carbide, 9.525mm Inscribed Circle",50173152,IndexableCuttingTools,LaydownThreadingInserts,MSC,5757957,Sandvik,27.29
1200,0.0630 1.60 mm CRAZYDRILL CD.200160.XL      QIA,81617656,IndexableCuttingTools,MicroDrillBits,MSC,,,405.54
