Item Number,Description,MSC#,Item Group,Item Sub Group,Supplier,Supplier Part Number,Brand,Unit Cost
3012,"0.7500 Bore Diam, 40mm Body Diam x 60mm Body Length, Boring Bar Holder & Adapter 2.45"" Screw Thread Lock, 60mm Bore Depth, Internal Coolant",47043575,,,,5727727 C4-131-00060-750,Sandvik Coromant,346.5
3013,"0.7874 20.00mm Right Hand Cut, Size 20, CCMT 09T308 Insert Compatiblity, Internal Modular Turning & Profiling Cutting Unit Head 13mm Ctr to Cutting Edge, 20mm Head Length, Through Coolant, Series CoroTurn 107",54475389,,,,5764332 570-SCLCR-20-09,Sandvik Coromant,278.1
3014,"0.7874 20.00mm Right Hand Cut, Size 16, CCMT 060204 Insert Compatiblity, Internal Modular Turning & Profiling Cutting Unit Head 11mm Ctr to Cutting Edge, 20mm Head Length, Through Coolant, Series CoroTurn 107",47097654,,,,5764330 570-SCLCR-16-06,Sandvik Coromant,265.5
3015,"2.1260 54.00mm C4 Modular Connection ER32 Collet Chuck 54mm Projection, 78mm OAL, 50mm Nose Diam, Through Coolant ",54296405,,,,5728004 C4-391.14-32 054,Sandvik Coromant,345.32
3016,Plug for Indexable Toolholder Tools,43801810,,,,5727305 - C4-CP-01,Sandvik Coromant,40.86
3017,Stylus (Zeiss CMM Probe),626115-0201-110,Probes,,Central,626115-0201-110,Zeiss,250
3018,"1.9685  C4;1/4 System Size, Modular Tool Holding System Adapter 1.9685"" Projection, 1.1811"" Body Diam, 2.9134"" OAL, Through Coolant",40498065,,,,5727723 - C4-131-00050-250,Sandvik Coromant,346.5
3019,"1.9685 50.00mm eft Hand Cut, Size C4, CNMG 432 Insert Compatiblity, Modular Turning & Profiling Cutting Unit Head 27mm Ctr to Cutting Edge, 50mm Head Length, Through Coolant, Series T-Max P",47036611,,,,5728201 C4-PCLNL-27050-12,Sandvik Coromant,241.2
3020,1.0000 A880-D1000C4-03 DRILL INSERT (CSP) QIA,99937484,,,,6327999,Sandvik,401.88
3021,"0.9843 25.00mm Insert Style SL-266R/LKF, 25mm Head Length, Right Hand Cut, External Modular Threading Cutting Unit Head System Size 20, 14mm Center to Cutting Edge, Series CoroThread 266",49407729,,,,5961409 SL-266RKF-202514-16,Sandvik,307.8
3022,"Size 20 Silent bar CAPTO-SL DAMPENED ADAPTER QIA	",94250099,,,,C4-570-3C 20107,Sandvik,782.5
3023,"C4;16 System Size, Modular Tool Holding System Adapter 88mm Projection, 16mm Body Diam, 112.27mm OAL, Through Coolant",54912720,,,,C4-570-3c 16 088,Sandvik,1135.17
3024,"Right Hand Cut, Size C4, DNMG 442 Insert Compatiblity, Modular Turning & Profiling Cutting Unit Head 27mm Ctr to Cutting Edge, 55mm Head Length, Through Coolant, Series T-Max P",54902564,,,,5727810 C4-PDJNR-27055-15,Sandvik,241.2
3025,"25;C4 System Size, Modular Tool Holding System Adapter 180mm Projection, 25mm Body Diam, 204.27mm OAL",49671498,,,,6750044 C4-SL-3C 25 180,Sandvik,1677.6
3026,"Size 25, 25mm Head Length, 17mm Ctr to Cutting Edge, Right Hand External Modular Threading Cutting Unit Head Uses SL-266R/LFG Inserts, Series CoroThread 266",49408024,,,,5750326,Sandvik Coromant,384.44
3328,Makro Grip Profilo 125 Alu Jaws,49259-Lang,,,,49259-Lang,Lang,82.5
16678,"1.3750 1.375-6 Tap, threadforming plug, cheboygan",Precision Threading Corp,TAPS,TAPS_Bushings,Central,,,0
308001,1 3/16-16 UNS -3B - calibration date 7/12/16,,THREADED PLUG,,,,,0
308006,1/4-28 UNF - 2B - calibration date 5/12/16,,THREADED PLUG,,,,,0
308024,.308 magwell go for pre-broach - calibration date 10/19/16,,GAUGE PINS,,,,,0
88250196,".25 End Mill, Morse, 4Fl, 1.125LOC",88250196,,,,E6012016,HERTEL,20.55
01-2046-7,"SCR., SHC 5/16-18 X 1.25 BLOX",01-2046-7,,,,01-2046-7,LEXAIR,0
111-001 CHINA,1.065-1.071 pin gauge ass'y - china (090816),,GAUGE PINS,,,,,0
111-001 CSP,1.065-1.071 pin gauge ass'y,,GAUGE PINS,,,,,0
111-002 CHINA,.510-.516 pin gauge ass'y - china (090816),,GAUGE PINS,,,,,0
111-002 CSP,.510-.516 pin gauge ass'y,,GAUGE PINS,,,,,0
1116RevA,1116 Pin Gauge Ass'y Kit,,KIT,,,,,0
123-001 CHINA,.532-.536 pin gauge ass'y - china (090816),,GAUGE PINS,,,,,0
123-001 CSP,.532-.536 pin gauge ass'y,,GAUGE PINS,,,,,0
123-002 CHINA,1.255-1.258 pin gauge ass'y - china (090816),,GAUGE PINS,,,,,0
123-002 CSP,1.255-1.258 pin gauge ass'y,,GAUGE PINS,,,,,0
15-0005,3 Wire Method Micrometer Holder,,MISC ITEMS,,,,,0
15RevA Op10,DGW15 Pin Gauge Ass'y Kit,,KIT,,,,,0
15RevA Op20,DGW15 Pin Gauge Ass'y Kit,,KIT,,,,,0
200RevA Op10,PRB00010200A Pin Gauge Ass'y Kit,,KIT,,,,,0
200RevA Op20,PRB00010200A Pin Gauge Ass'y Kit,,KIT,,,,,0
200RevA Op30,PRB00010200A Pin Gauge Ass'y Kit,,KIT,,,,,0
202RevA,PRB00020200A Pin Gauge Ass'y Kit,,KIT,,,,,0
202RevA Op40,PRB00020200A Pin Gauge Ass'y Kit,,KIT,,,,,0
251Rev.2,F610251 Pin Gauge Ass'y Kit,,KIT,,,,,0
256-001 china,1.256-1.260 gauge pin ass'y,,GAUGE PINS,,,,,0
256-001 csp,1.256-1.260 gauge pin ass'y,,GAUGE PINS,,,,,0
26-0003,1.0800/1.0900 Go/NoGo Pin Plug Gauge,,GAUGE PINS,,Central,,,0
26-0004,1.2550/1.2650 Go/NoGo Pin Plug Gauge,,GAUGE PINS,,Central,,,0
26-0005,1.363/1.373 Go/NoGo Pin Gauge,,GAUGE PINS,,,,,0
26-0007,.401/.411 Go/NoGo Pin Guage,,GAUGE PINS,,Central,,,0
26-0008,.296/.304 Go/NoGo Pin Guage,,GAUGE PINS,,Central,,,0
26-0009,.270/.280 Go/NoGo Pin Guage,,GAUGE PINS,,Central,,,0
26-0010,.201/.211 Go/NoGo Pin Guage,,GAUGE PINS,,Central,,,0
26-0011,.1520/.1610 Go/NoGo Pin Guage,,GAUGE PINS,,Central,,,0
26-0013,.0600/.0700 Go/NoGo Pin Guage,,GAUGE PINS,,Central,,,0
26-0014,.0830/.0930 Go/NoGo Pin Guage,,GAUGE PINS,,Central,,,0
26-0018,1 5/16-28 UN-2B Master Go/NoGo TPG,,THREADED PLUG,,,,,0
26-0020,1.256/1.260 Go/NoGo Pin Plug Gage,,GAUGE PINS,,,,,0
26-0021,1.073/1.077 Go/NoGo Pin Plug Gauge,,GAUGE PINS,,Central,,,0
26-0022,M14x1-63H LH Go/NoGo TPG,,THREADED PLUG,,Central,,,0
26-0023,5/8-24 UNEF 2B Go/NoGo TPG,,THREADED PLUG,,Central,,,0
26-0024,1/2-28 UNEF 2B Go/NoGo TPG,,THREADED PLUG,,Central,,,0
26-0028,C1.1 Functional Check Handle,,MISC ITEMS,,Central,,,0
26-0047,Titan Core Baffle Position Gauge,,MISC ITEMS,,Central,,,0
26-0060,7/8-28 UN-2A TRG,,THREADED RING,,Central,,,0
26-0061,7/8-28 UN-2A Master Set Plug Go/NoGo,,THREADED PLUG,,,,,0
26-0062,7/8-28 UN-2B TPG,,THREADED PLUG,,Central,,,0
26-0063,7.98/8.02mm Go/NoGo Pin Gauge Assembly,,GAUGE PINS,,Central,,,0
26-0064,Bore Gage Setting Master kit with .05-4' Gage Blocks,,BORE GAUGE,,Central,,,0
26-0065,Titan Core Baffles Go/NoGo Set (26-0036 to 26-0045),,MISC ITEMS,,Central,,,0
26-0066,Lowers Gaging from former kits 15RevAOp10 and 15RevAOp20,,MISC ITEMS,,Central,,,0
26-0067,Uppers Gaging from former kit U05Rev.R,,MISC ITEMS,,Central,,,0
26-0068,24 TPI Thread Measuring Wires,,MISC ITEMS,,,,,0
26-0069,28 TPI Thread Measuring Wires,,MISC ITEMS,,,,,0
26-0070,1 27/64-24 UNS-2B Master Go/NoGo for GTI-011,,THREADED PLUG,,,,,0
26-0071,1 27/64-24 UNS-2B Master Set Plug Go/NoGo for GTI-012,,THREADED PLUG,,,,,0
26-0072,1 5/16-28 UN-2A Master Set Plug Go/NoGo for GTI-010,,THREADED PLUG,,,,,0
26-0073,1 5/16-28 UN-2B Replacement Go/NoGo TPG for GTI-009,,THREADED PLUG,,,,,0
26-0074,"7/8-28 UN-2B Go Thread Plug, Replacement for 26-0062",,THREADED PLUG,,,,,0
26-0075,"1 5/16-28 UN 2B GO Thread Plug, replacement for GTI-009",,THREADED PLUG,,,,,0
26-0076,Functional Check for AM0700157-OUT-4 used with AM Rev.10 kit,,MISC ITEMS,,Central,,,0
26-0080,"0.40625 Pin Functional Check, DH-90B02",,GAUGE PINS,,,,,0
26-0081,1.7150/1.7210 Go/NoGo Pin Gauge Assembly,,GAUGE PINS,,,,,0
26-0082,"Master Artifact, Keyence, 0.1000 Pin and 0.8000 Ring",,MISC ITEMS,,,,,0
26-0083,31.90/32.05mm Go/NoGo Pin Gauge Assembly,,GAUGE PINS,,,,,0
26-0085,1.1130/1.1150 Go/NoGo Pin Gauge Assembly,,GAUGE PINS,,,,,0
26-0086,1.0350/1.0400 Go/NoGo Pin Gauge Assembly,,GAUGE PINS,,,,,0
26-0090,Mating Part for 37599-003 (1.25-7 internal thread),,THREADED PLUG,,Central,,,0
26-0091,Mating Part for 51770 Bushing,,THRD MICROMETER,,Central,,,0
26-0092,"M33x7 Mating Part (52700, 51358, 52270)",,THREADED PLUG,,,,,0
26-0093,"1.375 x 6 Mating Part (5295, tb26)",,THREADED PLUG,,,,,0
26-0095,1.740/1.830 Go/NoGo Threaded Plug Gauge M2 x .4 6H,,THREADED PLUG,,,,Vermont Gauge,0
26-0097,M6 x 1.0 6H Go/NoGo Taperlock Thread Plug Gage w/handle,26-0097,,,,,,0
26-0098,M8 x 1.25 6H Go/NoGo Taperlock Thread Plug Gage w/handle,26-0098,,,,,,0
26-0099,M12 x 1.75 6H Go/NoGo Taperlock Thread Plug Gage ,26-0099,,,,,,0
26-0100,0.2755-0.2765 Go/NoGo Gauge ,,GAUGE PINS,,,,,0
26-0101,0.3970-0.4010  Go/ NoGo Pin Assy,,GAUGE PINS,,,,,0
26-0102,0.3945-0.3975 Go/NoGo Pin Assy,,GAUGE PINS,,,,,0
26-0103,0.3010 -0.3070 Go/NoGo Pin Assy,,GAUGE PINS,,,,,0
26-0104,0.2100-0.2120 Go/NoGo Pin Assy,,GAUGE PINS,,,,,0
26-0105,71870-40481 CASE GAGE KIT,,GAUGE PINS,,,,,0
26-0106,71870-40482 ENDCAP GAGE KIT,,GAUGE PINS,,,,,0
26-0107,Fixture Gauge for P/N: 40393-20323,CSP-26-0107,IndexableCuttingTools,MillingInserts,,,CSP,0
27-0002,"0-8"",0-200mm  Digimatic Caliper",500-763-20,Measuring&Inspecting,Calipers,,500-763-20,Mitutoyo,311.99
27-0005,"0-1"""" Digital Micrometers - Mitutoyo",293-180-30,,,,293-180-30- Thread Check,Mitutoyo,262
27-0006,"0-1"""" Digital Micrometers - Mitutoyo",293-180-30 - Thread Check,MICROMETER,,Central,293-180-30 - Thread Check,Mitutoyo,262
27-0008,"1-2"""" Digital Pitch Micrometers",,THRD MICROMETER,,Central,,,0
27-0009,"Borematic, Snap Gauge, 1.2-1.6",,BORE GAUGE,,Central,,,0
27-0010,"Borematic, Snap Gauge, .8-1.0",,BORE GAUGE,,Central,,,0
27-0012,0-1'' MASTER Mitutoyo Micrometer,,MICROMETER,,,,,0
27-0013,1-2'' MASTER Mitutoyo Micrometer,,MICROMETER,,,,,0
27-0015,"Borematic, Snap Gauge, 1.0-1.2",,BORE GAUGE,,Central,,,0
27-0017,"1-2"", Coolant Proof Mics",293-181-30,,,,,,0
27-0021,"0-8"", 0-200 mm Digimatic Calipers",500-763-20,Measuring&Inspecting,Calipers,,,Mitutoyo,0
27-0022,"0-8"",0-200mm  Digimatic Caliper",500-763-20,Measuring&Inspecting,Calipers,,,mitutoyo,0
27-0023,"0-12"""" Depth MIC",329-351-30,Measuring&Inspecting,Depth Micrometers,,,mitutoyo,0
27-0025,0.5000-0.6500 MITUTOYO BOREMATIC ABSOLUTE BORE GAGE,36306603,,,,568-464,MITUTOYO,1512.61
292Rev5 Op10,F301292 Pin Gauge Ass'y Kit,,KIT,,,,,0
292Rev5 Op20,F301292 Pin Gauge Ass'y Kit,,KIT,,,,,0
308RevA Op10,DGW308 Pin Gauge Ass'y Kit,,KIT,,,,,0
308RevA Op20,DGW308 Pin Gauge Ass'y Kit,,KIT,,,,,0
308RevA Op30,DGW308 Pin Gauge Ass'y Kit,,KIT,,,,,0
45C001,M16 X 1 - 6G LH go/nogo ring gauge set - calibration date 7/12/16,,THREADED RING,,,,,0
577Rev04,101577 Pin Gauge Ass'y Kit,,KIT,,,,,0
600RevA Op30,PRB10060600A Pin Gauge Ass'y Kit,,KIT,,,,,0
600RevA Op40,PRB10060600A Pin Gauge Ass'y Kit,,KIT,,,,,0
600RevA Op50,PRB10060600A Pin Gauge Ass'y Kit,,KIT,,,,,0
600RevA Op60,PRB10060600A Pin Gauge Ass'y Kit,,KIT,,,,,0
65-0301, Base for 65501 Collet Closer,65-0301,,,,,Lexair,875
65-0302,Cap for 65501 Collet Closer,65-0302,,,,,Lexair,600
65-0315,Seal Kit for 65501 Collet Closer,65-0315,,,,,Lexair,60
65501 ReBuilt & Tested,Collet Closer,65501,,,,,Lexair ,0
65501A,Collet Closer, 65501 -LEXAIR,,,, 65501 -LEXAIR,Lexair,3625
65501B,Collet Closer- REBUILT AND TESTED,65501,,,,65501,Lexair ,0
65501-New&Tested,Collet Closer,65501,,,,,Lexair,3625
757Rev2 Op10,F310757 Pin Gauge Ass'y Kit,,KIT,,,,,0
757Rev2 Op20,F310757 Pin Gauge Ass'y Kit,,KIT,,,,,0
789Rev04,103789 Pin Gauge Ass'y Kit,,KIT,,,,,0
878Rev00,103878 Pin Gauge Ass'y Kit,,KIT,,,,,0
880Rev00,102880 Pin Gauge Ass'y Kit,,KIT,,,,,0
882Rev05,102882 Pin Gauge Ass'y Kit,,KIT,,,,,0
884Rev00,102884 Pin Gauge Ass'y Kit,,KIT,,,,,0
951-op5,F307951 op5 go blocks,,GAUGE PINS,,,,,0
951Rev02,F307951 pin gauge ass'y kit,,KIT,,,,,0
985Rev02,F307985 pin gauge ass'y kit,,KIT,,,,,0
985Rev02 Brother,F307985 pin gauge ass'y kit,,KIT,,,,,0
AM Rev.10,AM0700157-OUT-4 Pin Gauge Ass'y kit,,KIT,,,,,0
BB001,"1.2000 30.48mm Min Bore Diam, 10.5000 266.70mm OAL, 1.000 25.40mm Shank Diam, E-LSE Indexable Boring Bar LT Insert, Screw Holding Method",3137031,,,,,Kennametal,1032.09
BB002,"1.2000 30.48mm Min Bore Diam, 7.25""OAL (CUSTOM), 1"" Shank Diam, E-SCLP Indexable Boring Bar CP.. Insert, Screw Holding Method ",86461167,,,,1152736,Kennametal,1088.16
BB003,"1.2000 30.48mm Min Bore Diam, 12.0000 304.8mm OAL, 1"" Shank Diam, E-SCLP Indexable Boring Bar CP.. Insert, Screw Holding Method",86461167,,,,1152736,Kennametal,1088.16
bor004,1.4-2.4 procheck bore gauge - calibration date 6/12/16,,BORE GAUGE,,,,,0
bor005,1.75-3.00'' federal bore gauge - calibration date 7/12/16,,BORE GAUGE,,,,,0
bor022,.4-.7 procheck bore gauge - calibration date 5/12/16,,BORE GAUGE,,,,,0
bor044,diatest bore gauge indicator - calibration date 5/12/16,,BORE GAUGE,,,,,0
bor101,.107-.266 starrett bore gauge - calibration date 4/12/16,,BORE GAUGE,,,,,0
bor1175,starrett bore gauge - calibration date - 5/12/16,,BORE GAUGE,,,,,0
cal001,.8-1.6 mitutoyo ID caliper,,CALIPER,,,,,0
cal003,0-8'' mitutoyo caliper - calibration date 4/12/16,,CALIPER,,,,,0
cal004,0-150mm mitutoyo caliper - calibration date 4/12/16,,CALIPER,,,,,0
cal006,0-8'' mitutoyo digital caliper - cailbration date 4/12/16,,CALIPER,,,,,0
cal008,0-6'' mitutoyo digital caliper - calibration date 4/12/16,,CALIPER,,,,,0
cal009,0-8'' -METRIC ONLY-mitutoyo digital caliper,,CALIPER,,,,,0
cal010,0-8'' mitutoyo digital caliper - cailbration date 5/12/16,,CALIPER,,,,,0
cal149,0-2'' mitutoyo digital caliper - reference only,,CALIPER,,,,,0
cal200,0-12'' mitutoyo caliper - calibration due date 4/12/16,,CALIPER,,,,,0
cal201,0-4'' mitutoyo cailper - calibration date 5/12/16,,CALIPER,,,,,0
cal202,0-4'' mitutoyo cailper - calibration date 4/12/16,,CALIPER,,,,,0
cmf002,brencor chamfer gauge - calibration date 5/12/16,,CHAMFER GAUGE,,,,,0
cmf003,brencor chamfer gauge - calibration date 5/12/16,,CHAMFER GAUGE,,,,,0
CSP170,Checking Fixture for P/N: 052170-000 (Wrap),,MISC ITEMS,,,,,0
CSP769,Checking Fixture for P/N 052169-000 Wraps,,MISC ITEMS,,,,,0
dgw15001,1 3/16-16 UNS -3B - calibration date 6/12/16,,THREADED PLUG,,,,,0
dmic001,0-6'' fowler digital depth micrometer,,DEPTH MICROMETER,,,,,0
dmic002,0-6'' starrett depth micrometer,,DEPTH MICROMETER,,,,,0
dmic003,0-6'' starrett depth micrometer,,DEPTH MICROMETER,,,,,0
dmic004,0-6'' starrett depth micrometer,,DEPTH MICROMETER,,,,,0
dmic005,0-6'' starrett depth micrometer,,DEPTH MICROMETER,,,,,0
dmic329,0-6'' mitutoyo digital depth micrometer,,DEPTH MICROMETER,,,,,0
EXT001,0.5000 Shrink Extension 0.7500 Gage 6.000 OAL 0.790 Head Diameter,9589680,,,,SS075TT050600,Kennametal,266.11
EXT002,0.2500 Shrink Extension 0.7500 Gage 6.300 OAL 0.550 Head Diameter,52238151,,,,78.3/4Z0.1/4Z.1,Haimer,187.79
EXT003,0.3750 Shrink Extension 0.6250 Gage 6.300 OAL 0.630 Head Diameter,52238078,,,,77.5/8Z2.3/8Z,HAIMER,209.15
EXT004,0.1250 Shrink Extension 0.5000 Gage 6.000 OAL 0.350 Head Diameter,9589623,,,,SS050TT012600,Kennametal,266.11
EXT005,0.3150 8mm Shrink Extension 0.6299 16mm Gage 6.299 160mm OAL 0.551 14mm Head Diameter,31905961,,,, 77.162.08,HAIMER,211
EXT006,0.2362 6mm Shrink Extension 0.6299 16mm Gage 6.2992 OAL 0.394 10mm Head Diameter,52230588,,,,78.160.06.1,HAIMER,187.79
EXT007,0.2500 Shrink Extension 0.6250 Gage 6.300 OAL 0.390 Head Diameter,52230414,,,,78.5/8Z0.1/4Z.1,HAIMER,187.79
EXT008,0.4724 12mm Shrink Extension 0.7874 20mm Gage 7.874 OAL 0.709 18mm Head Diameter,64414576,,,,77.202.12,HAIMER,213.6
EXT009,0.1875 Shrink Extension 0.6250 Gage 6.300 OAL 0.430 Head Diameter,30061873,,,,77.5/8Z2.3/16Z,HAIMER,209.15
EXT010,0.1250 Shrink Extension 0.6250 Gage 6.300 OAL 0.350 Head Diameter,52230661,,,, 77.5/8Z2.1/8Z,HAIMER,209.15
EXT011,0.3125 Shrink Extension 0.7500 Gage 6.000 OAL 0.590 Head Diameter,9589656,,,,1794112,Kennametal,266.11
EXT012,0.6299 16mm Shrink Extension 1.250 Gage 4.572 OAL 1.075 Head Diameter (MODIFIED),,Shrink Fit,,,,,0
EXT013,0.1575 4mm Shrink Extension 0.6299 16mm Gage 6.2992 OAL 0.394 10mm Head Diameter,,Shrink Fit,,,77.162.04,,0
GTI-001,.864/.866 Go/NoGo Pin Guage,,GAUGE PINS,,Central,,,0
GTI-002,.365/.375 Go/NoGo Pin Guage,,GAUGE PINS,,Central,,,0
GTI-003,.370/.380 Go/NoGo Pin Guage,,GAUGE PINS,,Central,,,0
GTI-004,.245/.255 Go/NoGo Pin Guage,,GAUGE PINS,,Central,,,0
GTI-005,.630/.640 Go/NoGo Pin Guage,,GAUGE PINS,,Central,,,0
GTI-006,.120/.130 Go/NoGo Pin Guage,,GAUGE PINS,,Central,,,0
GTI-007,1.3620/1.3660 Go/NoGo Pin Guage,,GAUGE PINS,,Central,,,0
GTI-008,5/8-24 UNEF 2B Go/Nogo threaded plug gauge,,THREADED PLUG,,,,,0
GTI-009,1 5/16-28 UN-2B Go/NoGo Threaded Plug Gauge,,THREADED PLUG,,,,,0
GTI-010,1 5/16-28 UNS-2A Go/NoGo Threaded Ring Gauge,,THREADED RING,,,,,0
GTI-011,1 27/64-24 UNEF-2B Threaded Plug Gauge,,THREADED PLUG,,,,,0
GTI-012,1 27/64-24 UNEF-2A Threaded Ring Gauge,,THREADED RING,,,,,0
GTI-013,"Bore depth gage, functional",,BORE GAUGE,,,,,0
GTI-C1C2C8,GemTech pin gauge ass'y for Baffles and Cap,,KIT,,,,,0
GTI-TB,GemTech pin gauge ass'y for tubes,,KIT,,,,,0
Hack Saw 001,"12.0000 Long, 32 Teeth per Inch, Bi-Metal Hand Hacksaw Blade Toothed Edge, 1/2"" Wide x 0.025"" Thick, Flexible",3381282,,,,40332,Starrett,1.87
Hack Saw 002,"12.0000 Long, 18 Teeth per Inch, Bi-Metal Hand Hacksaw Blade Toothed Edge, 1/2"" Wide x 0.025"" Thick, Flexible",3381266,,,,40330,Starrett,1.87
idmic005,.7-.8'' brown and sharpe ID micrometer,,ID MICROMETER,,,,,0
idmic006,.8-1.0'' spi ID micrometer,,ID MICROMETER,,,,,0
idmic008,.8-1.0 spi ID micrometer,,ID MICROMETER,,,,,0
idmic010,1-1.2'' brown and sharpe ID micrometer,,ID MICROMETER,,,,,0
idmic015,.5-.65 spi ID micrometer,,ID MICROMETER,,,,,0
ind001,.0001 mitutoyo indicator - calibration date 7/12/16,,INDICATOR,,,,,0
ind002,.0001 starrett indicator w/ magnetic stand - calibration date 7/12/16,,INDICATOR,,,,,0
ind003,.0001 federal testmaster - calibration date 6/12/16,,INDICATOR,,,,,0
ind005,.001-1.0'' article indicator - calibration date 6/12/16,,INDICATOR,,,,,0
ind006,.001-1.0'' hardinge indicator - calibration date 6/12/16,,INDICATOR,,,,,0
ind008,.001-1.0'' mitutoyo indicator - calibration date 6/12/16,,INDICATOR,,,,,0
ind009,.001-1.0'' westoff indicator - calibration date 6/12/16,,INDICATOR,,,,,0
ind010,.005 blake indicator - calibration date 6/12/16,,INDICATOR,,,,,0
ind011,.0001 mitutoyo indicator - calibration date 7/12/16,,INDICATOR,,,,,0
ind012,0-.01 mahr indicator - calibration date 6/12/16,,INDICATOR,,,,,0
ind013,.0005 interapid indicator - calibration date 6/12/16,,INDICATOR,,,,,0
ind014,.001-1.0'' mitutoyo indicator - calibration date 6/12/16,,INDICATOR,,,,,0
ind015,.0001 interapid indicator - calibration date 7/12/16,,INDICATOR,,,,,0
ind018,.01 centro indicator - calibration date 6/12/16,,INDICATOR,,,,,0
ind019,.0001 starrett indicator w/ magnetic stand- calibration date 7/12/16,,INDICATOR,,,,,0
Jaw001,Add on Steel Soft Jaw for Profilo 125,149258,,,,149258,Lang Tech,89.5
Jaw002,Makro Grip Profilo 77 Stahl,49778-Lang,,,,49778,Lang,59.5
Jaw003,Makro Grip Profilo 77 Alu ,49779,,,,49779,Lang,54.5
L01Rev.M,L01-0040 Pin Gauge Ass'y Kit,,KIT,,,,,0
LS Rev.B,LS Main Cap pin gauge ass'y kit,,KIT,,,,,0
M-452-001 CHINA,1-20 UNEF-2A Threaded Ring Gauge set,,THREADED RING,,,,,0
M-CAL011,0-8'' mitutoyo digital caliper,,CALIPER,,,,,0
mic001,0-1'' mitutoyo micrometer,,MICROMETER,,,,,0
mic002,0-1'' mitutoyo digital micrometer,,MICROMETER,,,,,0
mic003,1-2'' mitutoyo blade micrometer,,BLADE MICROMETER,,,,,0
mic004,2-3'' mitutoyo blade micrometer,,BLADE MICROMETER,,,,,0
mic005,6-7'' mitutoyo micrometer,,MICROMETER,,,,,0
mic006,0-1'' mitutoyo micrometer,,MICROMETER,,,,,0
mic007,0-1'' fowler digital blade micrometer,,BLADE MICROMETER,,,,,0
mic008,0-1'' procheck blade micrometer,,BLADE MICROMETER,,,,,0
mic009,1-2'' starrett blade micrometer calibration date 6/12/16,,BLADE MICROMETER,,,,,0
mic010,0-1'' mitutoyo micrometer - calibration date 6/12/16,,MICROMETER,,,,,0
mic015,2-3'' mitutoyo micrometer - calibration date 4/12/16,,MICROMETER,,,,,0
mic016,3-4'' mitutoyo micrometer - calibration date 4/12/16,,MICROMETER,,,,,0
mic017,4-5'' mitutoyo micrometer - calibration date 4/12/16,,MICROMETER,,,,,0
mic018,5-6'' mitutoyo micrometer - calibration date 4/12/16,,MICROMETER,,,,,0
mic019,7-8'' Mitutoyo Micrometer,,MICROMETER,,,,,0
mic022,0-1'' etalon ball micrometer - calibration date 6/12/16,,BALL MICROMETER,,,,,0
mic025,0-1'' mitutoyo pin micrometer - calibration date 6/12/16,,PIN MICROMETER,,,,,0
mic026,1-2'' mitutoyo micrometer calibration date 4/12/16,,MICROMETER,,,,,0
mic027,0-25mm central forge micrometer - calibration date 6/12/15,,MICROMETER,,,,,0
mic028,4-5'' chuan brand micrometer - calibration date 4/12/16,,MICROMETER,,,,,0
mic031,0-1'' 14-18 starrett thread micrometer - calibration date 7/12/16,,THRD MICROMETER,,,,,0
mic036,0-1'' 10-13 starrett thread micrometer - calibration date 6/12/16,,THRD MICROMETER,,,,,0
mic038,1-2'' 10-13 starrett thread micrometer - calibration date 6/12/16,,THRD MICROMETER,,,,,0
mic039,0-1'' 20-24 starrett thread micrometer - calibration date 6/12/16,,THRD MICROMETER,,,,,0
mic040,2-3'' mitutoyo digital micrometer,,MICROMETER,,,,,0
mic045,4-5'' mitutoyo micrometer - calibration date 5/12/16,,MICROMETER,,,,,0
mic050,"bore micrometer, 0.7-1.5""",,BALL MICROMETER,,,,,0
mic083,0-1'' mitutoyo micrometer - calibration date 8/12/16,,MICROMETER,,,,,0
mic101,1-2'' mitutoyo digital micrometer,,MICROMETER,,,,,0
mic140,0-25mm mitutoyo blade micrometer,,BLADE MICROMETER,,,,,0
mic222,0-1'' mitutoyo blade micrometer,,BLADE MICROMETER,,,,,0
mic290,0-1'' 10-13 starrett thread micrometer - calibration date 7/12/16,,THRD MICROMETER,,,,,0
mic444,0-1'' 32-40 starrett thread micrometer - calibration date 6/12/16,,THRD MICROMETER,,,,,0
mic500,2-3'' 8-13 starrett thread micrometer - calibration date 6/12/16,,THRD MICROMETER,,,,,0
mic555,0-1'' 20-24 starrett thread micrometer - calibration date 6/12/16,,THRD MICROMETER,,,,,0
mic667,0-1'' 14-18 starrett thread micrometer - calibration date 8/12/16,,THRD MICROMETER,,,,,0
mic713,5-6'' mitutoyo micrometer - calibration date 5/12/16,,MICROMETER,,,,,0
mic747,0-1'' mitutoyo micrometer - calibration date 7/12/16,,MICROMETER,,,,,0
mic777,0-1'' 28-30 starrett thread micrometer - calibration date 6/12/16,,THRD MICROMETER,,,,,0
mic888,0-1'' 14-18 starrett thread micrometer - calibration date 6/12/16,,THRD MICROMETER,,,,,0
mic999,1-2'' 14-18 starrett thread micrometer - calibration date 6/12/16,,THRD MICROMETER,,,,,0
micJB3,0-1'' mitutoyo ball micrometer - calibration date 6/12/16,,BALL MICROMETER,,,,,0
micOP,0-1'' mitutoyo micrometer - calibration date 10/12/16,,MICROMETER,,,,,0
